,ct_22_102,ct_22_100,ct_22_99,ct_22_98,ct_22_93,ct_22_91,ct_22_90,ct_22_88,ct_22_77,ct_22_65,ct_22_57,ct_22_55,ct_22_46,ct_22_41,ct_22_31,ct_22_24,ct_22_23,ct_22_18,ct_22_17,ct_22_6,ct_22_5,ct_21_68,ct_21_66,ct_21_65,ct_21_64,ct_21_61,ct_21_60,ct_21_59,ct_21_58,ct_21_56,ct_21_53,ct_21_48,ct_21_40,ct_21_38,ct_21_28,ct_21_22,ct_21_21,ct_21_18,ct_21_8,ct_21_7,ct_20_36,ct_20_35,ct_20_34,ct_20_28,ct_20_6,ct_19_40,ct_19_37,ct_19_26,ct_19_20,ct_19_17,ct_19_7,ct_19_5,ct_19_3,ct_18_9,ct_18_6,ct_18_5,ct_18_3,ct_18_2,ct_17_30,ct_17_23,ct_17_18,ct_17_16,ct_17_8,ct_17_2,ct_16_59,ct_16_58,ct_16_46,ct_16_35,ct_16_34,ct_16_29,ct_16_24,ct_16_22,ct_16_21,ct_16_16,ct_16_14,ct_16_12,ct_16_6,ct_15_36,ct_15_35,ct_15_34,ct_15_26,ct_15_23,ct_15_22,ct_15_20,ct_15_15,ct_15_14,ct_15_6,ct_15_5,ct_14_75,ct_14_73,ct_14_72,ct_14_70,ct_14_63,ct_14_57,ct_14_51,ct_14_48,ct_14_46,ct_14_45,ct_14_44,ct_14_43,ct_14_32,ct_14_30,ct_14_26,ct_14_21,ct_14_19,ct_14_14,ct_14_13,ct_14_4,ct_14_3,ct_13_47,ct_13_46,ct_13_44,ct_13_43,ct_13_42,ct_13_41,ct_13_38,ct_13_37,ct_13_36,ct_13_35,ct_13_33,ct_13_30,ct_13_25,ct_13_16,ct_13_14,ct_13_10,ct_13_9,ct_13_1,ct_12_11,ct_12_10,ct_12_2,ct_11_5,ct_11_3,ct_11_2,ct_10_16,ct_10_3,ct_9_64,ct_9_63,ct_9_62,ct_9_61,ct_9_58,ct_9_56,ct_9_54,ct_9_53,ct_9_51,ct_9_47,ct_9_43,ct_9_36,ct_9_33,ct_9_32,ct_9_25,ct_9_23,ct_9_21,ct_9_19,ct_9_15,ct_9_13,ct_9_12,ct_9_11,ct_9_10,ct_9_8,ct_9_7,ct_9_4,ct_9_2,ct_8_16,ct_8_15,ct_8_11,ct_8_2,ct_7_49,ct_7_48,ct_7_47,ct_7_42,ct_7_41,ct_7_40,ct_7_11,ct_7_9,ct_7_6,ct_7_5,ct_7_3,ct_7_2,ct_6_6,ct_6_5,ct_6_3,ct_6_2,ct_4_15,ct_4_13,ct_3_3,ct_3_2,ct_2_43,ct_2_42,ct_2_40,ct_2_38,ct_2_37,ct_2_35,ct_2_33,ct_2_23,ct_2_22,ct_2_15,ct_2_13,ct_2_5,ct_2_2,ct_1_29,ct_1_28,ct_1_27,ct_1_26,ct_1_24,ct_1_14,ct_1_2,bsat,censat,ct,dhor,gsat,hor,hsat1,hsat2,hsat3,mon,centromere,unique,total
ct_3_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444,0,15629,0,0,0,82296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22722,0,0,0,0,0,0,0,0,59574,82296
ct_2_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,576,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195380,0,15338,10786,1384,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,4718,31992,0,0,0,0,0,0,0,4718,157958,195380
ct_2_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42531,10956,0,0,0,0,0,0,79,0,0,79,0,0,0,0,0,0,0,0,0,11498,0,0,0,0,0,0,0,0,31026,42531
ct_2_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,935,0,0,0,0,0,0,24,54,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1416,0,0,0,1487,0,0,0,3,0,0,46,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,978,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,985,0,0,0,0,0,7,5,0,0,25,0,0,18,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,32,0,0,0,15338,10956,536028,32960,6527,0,0,0,0,44,0,0,800,0,4,0,0,0,0,0,0,963,55797,0,0,0,0,0,0,0,963,478878,536028
ct_2_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,1190,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10786,0,32960,201049,42735,0,0,0,0,0,0,0,639,0,0,0,0,0,0,6,0,0,75290,0,0,0,0,0,0,0,0,122136,201049
ct_2_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,223,0,259,0,0,0,0,0,0,0,107,241,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,6527,42735,307814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,44157,0,0,0,0,0,0,0,0,262472,307814
ct_2_35,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,51,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,497,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284,0,8824,0,0,0,0,0,0,0,9382,7963,0,0,0,0,0,0,0,0,0,8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15090,0,0,0,0,0,0,0,0,52578,67735
ct_2_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19199,0,0,0,19579,0,0,0,0,0,19634,0,0,19813,0,0,0,0,0,0,0,20573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24931,0,0,0,0,0,0,0,0,63906,94247
ct_2_23,0,0,2471,6634,0,0,0,0,0,0,0,0,0,0,0,3658,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,87,1394,4324,0,87,588,0,91,0,4356,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4564,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69116,1079,772,3965,2877,0,1888,0,1946,0,1705,0,0,0,534,22976,0,0,0,0,0,0,0,534,41433,69116
ct_2_22,1264,1252,68,1753,0,0,0,0,0,220,0,0,0,0,1073,6,0,0,0,0,0,0,126,0,3465,0,7,0,0,0,0,204,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,0,279,0,0,0,0,0,0,0,0,159,1025,320,501,159,203,320,159,279,140,0,4355,0,0,0,858,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,7,0,0,0,0,966,0,0,0,0,0,0,0,83,0,881,15641,0,7,0,0,0,0,233,1142,0,0,0,0,0,0,0,0,0,0,0,73,0,0,6,1632,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,6,1638,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,143348,15211,60600,45039,0,45525,307,45742,209,45382,0,0,0,1709,67776,0,0,0,0,0,0,0,1709,45012,143348
ct_2_15,0,0,187,1605,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,103,911,127,0,98,192,0,103,0,117,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,79,44,0,0,0,0,772,15211,234816,13534,640,103758,11213,0,11351,0,11387,0,0,0,711,107690,0,0,0,0,0,0,0,711,107953,234816
ct_2_13,802,731,88,4923,0,0,0,0,0,283,0,0,0,0,1110,1378,0,0,0,0,0,0,57,0,3068,0,7,0,0,0,0,252,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,99,970,2295,0,99,289,0,99,0,2326,0,4176,0,0,0,894,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,7,0,0,0,0,946,0,0,0,0,0,0,0,0,0,852,7015,0,7,0,0,0,0,281,1042,0,0,0,0,0,0,7,0,0,0,0,2641,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,60,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965,60600,13534,126545,92876,0,40623,0,40658,0,40563,0,0,0,3303,94461,0,23,0,0,0,0,0,3339,6997,126545
ct_2_5,816,733,0,3181,0,0,0,0,0,280,0,0,0,0,1090,1371,0,0,0,0,0,0,57,0,3056,0,7,0,0,0,0,249,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,29,2143,0,2,11,0,2,0,2294,0,79,0,0,0,874,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,926,0,0,0,0,0,0,0,0,0,852,6984,0,7,0,0,0,0,278,1022,0,0,0,0,0,0,7,0,0,0,0,2568,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,60,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,45039,640,92876,101016,0,30815,0,30473,0,30257,0,0,0,0,88882,0,23,0,0,0,0,0,23,5349,101016
ct_2_2,0,0,69,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,0,3,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,5,0,0,0,562,0,0,0,0,0,5,0,0,0,320,0,0,0,0,0,0,0,0,630,0,0,0,0,0,3,10,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,6,0,0,0,0,0,0,0,0,0,7,0,0,0,915,79,800,639,0,0,0,0,0,103758,0,0,827944,34,4,34,0,34,0,0,0,115,106797,0,0,0,0,0,0,0,115,525082,827944
ct_1_29,0,0,611,1869,0,0,0,0,0,197,0,0,0,0,1220,0,0,0,0,0,0,0,3,0,3604,0,0,0,0,0,0,181,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,31,0,0,0,0,0,0,0,0,200,1092,253,0,195,335,0,200,0,236,0,4282,0,0,0,864,0,0,0,0,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,1036,5520,0,0,0,0,0,0,210,1124,0,0,0,0,0,0,7,0,0,0,0,107,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,76,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,45525,11213,40623,30815,34,127936,0,112197,1246,102483,0,0,0,1892,97838,0,2,0,0,0,0,0,1894,8130,127936
ct_1_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,208,0,0,0,63,0,0,0,0,216,240,0,3148,245,191,3055,0,2736,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,260,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,70,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,307,0,0,0,4,0,117733,0,1482,0,0,723,0,0,15909,0,0,0,0,0,0,0,0,35329,117733
ct_1_27,0,0,680,1867,0,0,0,0,0,182,0,0,0,0,1200,0,0,0,0,0,0,0,3,0,3318,0,0,0,0,0,0,182,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,34,0,0,0,0,0,0,0,0,200,1134,254,0,195,323,0,200,0,232,0,4345,0,0,0,764,0,0,0,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,960,5257,0,0,0,0,0,0,204,1090,0,0,0,0,0,0,7,0,0,0,0,108,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,51,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,45742,11351,40658,30473,34,112197,0,128830,1282,103674,0,0,0,1947,98410,0,2,0,0,0,0,0,1949,8066,128830
ct_1_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,1246,1482,1282,244950,992,0,0,0,0,681,0,0,0,0,0,0,0,0,110833,244950
ct_1_24,0,0,556,1773,0,0,0,0,0,164,0,0,0,0,1277,0,0,0,0,0,0,0,3,0,3356,0,0,0,0,0,0,154,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,54,0,0,0,0,0,0,0,0,130,1093,254,0,125,314,0,130,0,232,0,4203,0,0,0,905,0,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,1079,5265,0,0,0,0,0,0,183,1221,0,0,0,0,0,0,7,0,0,0,0,107,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,76,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,45382,11387,40563,30257,34,102483,0,103674,992,126789,0,0,0,1802,91166,0,2,0,0,0,0,0,1804,14202,126789
ct_1_14,0,0,0,0,0,0,0,0,0,0,2117,1292,1530,1625,0,0,1747,0,0,2870,1653,0,0,0,0,0,0,0,0,0,0,0,1787,0,1820,0,0,0,2793,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,2582,1982,0,0,0,0,0,0,0,0,0,0,0,0,1720,2220,0,0,1614,0,0,2704,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,0,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31174,0,0,1483,12671,0,0,0,0,0,0,0,1483,16444,31174
ct_1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,20,0,0,453,20,0,449,77,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,723,0,0,0,0,77671,0,0,1137,0,0,0,0,0,0,0,0,72504,77671
